chr1	start1	chr2	start2	n_contacts	truth_top_state	truth_top_count	posterior_top_state	posterior_pmax	posterior_margin	whole_chrom_pred_state	whole_chrom_correct_contacts	chr_pair_oracle_correct_contacts	nearest_geometry_state	nearest_geometry_correct_contacts	same_cross_correct_contacts	truth_state_distance_rank	posterior_top1_distance_rank	posterior_top1_distance_gap	nearest_geometry_state	best_relative_flip_chr2
chr1	68000000	chr15	58000000	2	10	2	01	0.999999642	NA	01	0	0	01	0	2	2	1	6.67964469	01	1
chr1	70000000	chr15	58000000	5	10	5	01	0.999998689	NA	01	0	0	01	0	5	2	1	6.9900065	01	1
chr1	71000000	chr15	58000000	1	10	1	01	0.98482275	NA	01	0	0	01	0	1	2	1	6.59131112	01	1
chr1	73000000	chr15	53000000	1	10	1	01	0.999943614	NA	01	0	0	01	0	1	2	1	6.59792202	01	1
chr1	73000000	chr15	58000000	12	10	12	01	1	NA	01	0	0	01	0	12	2	1	6.58126172	01	1
chr1	73000000	chr15	54000000	1	10	1	01	0.999870539	NA	01	0	0	01	0	1	2	1	5.88882914	01	1
chr1	74000000	chr15	58000000	6	10	6	01	1	NA	01	0	0	01	0	6	2	1	6.66683135	01	1
chr1	74000000	chr15	59000000	4	10	4	01	1	NA	01	0	0	01	0	4	2	1	6.81420167	01	1
chr1	74000000	chr15	31000000	4	10	4	01	0.976893365	NA	01	0	0	01	0	4	2	1	2.82347812	01	1
chr1	74000000	chr15	30000000	1	10	1	01	0.722196341	NA	01	0	0	01	0	1	2	1	2.74190365	01	1
chr1	74000000	chr15	35000000	8	10	8	01	0.982168198	NA	01	0	0	01	0	8	2	1	3.13549105	01	1
chr1	74000000	chr15	56000000	3	10	3	01	0.999974489	NA	01	0	0	01	0	3	2	1	6.58932466	01	1
chr1	74000000	chr15	89000000	1	10	1	01	0.389398247	NA	01	0	0	01	0	1	2	1	3.9742639	01	1
chr1	75000000	chr15	59000000	3	10	2	01	0.999772966	NA	01	0	1	01	0	2	2	1	6.43333721	01	1
chr1	75000000	chr15	54000000	1	10	1	01	0.989561141	NA	01	0	0	01	0	1	2	1	6.13275719	01	1
chr1	75000000	chr15	35000000	3	10	3	01	0.882704437	NA	01	0	0	01	0	3	2	1	2.53261672	01	1
chr1	75000000	chr15	58000000	14	10	14	01	1	NA	01	0	0	01	0	14	2	1	6.88198122	01	1
chr1	75000000	chr15	51000000	4	10	4	01	0.999997735	NA	01	0	0	01	0	4	2	1	6.68263597	01	1
chr1	75000000	chr15	53000000	4	10	4	01	0.999997854	NA	01	0	0	01	0	4	2	1	7.00455137	01	1
chr1	75000000	chr15	52000000	1	10	1	01	0.999998927	NA	01	0	0	01	0	1	2	1	6.59119085	01	1
chr1	75000000	chr15	89000000	1	10	1	01	0.405841887	NA	01	0	0	01	0	1	2	1	3.357489	01	1
chr1	76000000	chr15	51000000	2	10	2	01	0.999999762	NA	01	0	0	01	0	2	2	1	6.70556648	01	1
chr1	76000000	chr15	53000000	13	10	13	01	1	NA	01	0	0	01	0	13	2	1	7.09568543	01	1
chr1	76000000	chr15	52000000	1	10	1	01	1	NA	01	0	0	01	0	1	2	1	6.63387801	01	1
chr1	76000000	chr15	58000000	3	10	3	01	1	NA	01	0	0	01	0	3	2	1	6.94917636	01	1
chr1	76000000	chr15	54000000	2	10	2	01	0.99949944	NA	01	0	0	01	0	2	2	1	6.35259361	01	1
chr1	76000000	chr15	57000000	1	10	1	01	0.989695072	NA	01	0	0	01	0	1	3	1	6.4628634	01	1
chr1	76000000	chr15	56000000	1	10	1	01	0.991163969	NA	01	0	0	01	0	1	2	1	6.54985619	01	1
chr1	77000000	chr15	52000000	2	10	2	01	0.999998927	NA	01	0	0	01	0	2	2	1	6.36478642	01	1
chr1	77000000	chr15	53000000	2	10	2	01	1	NA	01	0	0	01	0	2	2	1	6.822767	01	1
chr1	79000000	chr15	53000000	1	10	1	01	0.982365668	NA	01	0	0	01	0	1	2	1	5.62403626	01	1
chr1	83000000	chr15	57000000	1	10	1	01	0.999994755	NA	01	0	0	01	0	1	2	1	5.93406819	01	1
chr1	83000000	chr15	58000000	8	10	8	01	0.999999642	NA	01	0	0	01	0	8	2	1	6.07511691	01	1
chr1	83000000	chr15	55000000	3	10	3	01	1	NA	01	0	0	01	0	3	2	1	6.03071283	01	1
chr1	83000000	chr15	53000000	2	10	2	01	0.996764779	NA	01	0	0	01	0	2	2	1	6.15631566	01	1
chr1	83000000	chr15	54000000	4	10	4	01	0.999999762	NA	01	0	0	01	0	4	2	1	5.68431477	01	1
chr1	83000000	chr15	30000000	1	10	1	01	0.739783347	NA	01	0	0	01	0	1	2	1	0.958752601	01	1
chr1	84000000	chr15	55000000	2	10	2	01	0.999988437	NA	01	0	0	01	0	2	2	1	5.59464969	01	1
chr1	84000000	chr15	30000000	3	10	3	01	0.625563741	NA	01	0	0	01	0	3	2	1	0.655569723	01	1
chr1	84000000	chr15	58000000	1	10	1	01	0.972115576	NA	01	0	0	01	0	1	2	1	5.56108881	01	1
chr1	6000000	chr17	9000000	1	10	1	10	0.972212911	NA	10	1	1	10	1	1	1	1	6.11090996	10	0
chr1	6000000	chr17	11000000	1	10	1	10	0.966918409	NA	10	1	1	10	1	1	1	1	5.99142024	10	0
chr1	7000000	chr17	11000000	7	10	7	10	0.99993813	NA	10	7	7	10	7	7	1	1	5.50701656	10	0
chr1	7000000	chr17	10000000	1	10	1	10	0.967455924	NA	10	1	1	10	1	1	1	1	5.74786049	10	0
chr1	8000000	chr17	67000000	3	10	2	10	0.670174301	NA	10	2	2	10	2	2	1	1	5.53000724	10	0
chr1	8000000	chr17	52000000	3	10	3	10	0.9976179	NA	10	3	3	10	3	3	1	1	4.99026325	10	0
chr1	8000000	chr17	11000000	18	10	18	10	1	NA	10	18	18	10	18	18	1	1	6.05271399	10	0
chr1	8000000	chr17	9000000	4	10	4	10	0.999999046	NA	10	4	4	10	4	4	1	1	6.11601219	10	0
chr1	8000000	chr17	41000000	1	10	1	10	0.914054513	NA	10	1	1	10	1	1	1	1	5.49116737	10	0
chr1	8000000	chr17	12000000	2	10	2	10	0.982789457	NA	10	2	2	10	2	2	1	1	4.72337582	10	0
chr1	8000000	chr17	10000000	1	10	1	10	0.99990654	NA	10	1	1	10	1	1	1	1	6.09743896	10	0
chr1	9000000	chr17	11000000	16	10	16	10	0.999997973	NA	10	16	16	10	16	16	1	1	5.59683278	10	0
chr1	9000000	chr17	9000000	2	10	2	10	0.962565899	NA	10	2	2	10	2	2	1	1	5.63140462	10	0
chr1	9000000	chr17	68000000	2	10	2	10	0.966586947	NA	10	2	2	10	2	2	1	1	5.29891457	10	0
chr1	9000000	chr17	52000000	2	10	2	10	0.999227047	NA	10	2	2	10	2	2	1	1	4.95142582	10	0
chr1	9000000	chr17	10000000	1	10	1	10	0.990323186	NA	10	1	1	10	1	1	1	1	5.73478106	10	0
chr1	9000000	chr17	67000000	3	10	3	10	0.777234793	NA	10	3	3	10	3	3	1	1	5.26993074	10	0
chr1	9000000	chr17	12000000	12	10	12	10	0.999994993	NA	10	12	12	10	12	12	1	1	5.19802687	10	0
chr1	9000000	chr17	46000000	1	10	1	10	0.961604655	NA	10	1	1	10	1	1	1	1	4.69573736	10	0
chr1	10000000	chr17	12000000	13	10	13	10	0.999972343	NA	10	13	13	10	13	13	1	1	5.27156175	10	0
chr1	10000000	chr17	45000000	1	11	1	10	0.97837925	NA	10	0	0	10	0	0	3	1	4.53978167	10	0
chr1	10000000	chr17	46000000	2	10	2	10	0.999576747	NA	10	2	2	10	2	2	1	1	4.96867104	10	0
chr1	10000000	chr17	47000000	2	10	2	10	0.998479068	NA	10	2	2	10	2	2	1	1	5.02453067	10	0
chr1	11000000	chr17	12000000	7	10	7	10	0.999871135	NA	10	7	7	10	7	7	1	1	4.3752806	10	0
chr1	11000000	chr17	46000000	2	10	2	10	0.975277305	NA	10	2	2	10	2	2	1	1	4.04168024	10	0
chr1	12000000	chr17	46000000	16	10	16	10	0.999425411	NA	10	16	16	10	16	16	1	1	4.61762618	10	0
chr1	12000000	chr17	47000000	1	10	1	10	0.994859457	NA	10	1	1	10	1	1	1	1	4.67887023	10	0
chr1	12000000	chr17	28000000	3	10	3	10	0.799399078	NA	10	3	3	10	3	3	1	1	3.96137969	10	0
chr1	12000000	chr17	48000000	3	10	3	10	0.991779625	NA	10	3	3	10	3	3	1	1	4.4288215	10	0
chr1	12000000	chr17	12000000	2	10	2	10	0.998686373	NA	10	2	2	10	2	2	1	1	4.9918327	10	0
chr1	12000000	chr17	26000000	1	10	1	10	0.648575902	NA	10	1	1	10	1	1	1	1	4.40751172	10	0
chr1	12000000	chr17	25000000	1	10	1	10	0.854587674	NA	10	1	1	10	1	1	1	1	4.35510515	10	0
chr1	13000000	chr17	48000000	17	10	17	10	0.996606112	NA	10	17	17	10	17	17	1	1	3.44032959	10	0
chr1	13000000	chr17	47000000	10	10	10	10	0.994001448	NA	10	10	10	10	10	10	1	1	3.70172937	10	0
chr1	13000000	chr17	25000000	5	10	5	10	0.866318583	NA	10	5	5	10	5	5	1	1	3.42604868	10	0
chr1	13000000	chr17	28000000	2	10	2	10	0.771830976	NA	10	2	2	10	2	2	1	1	2.89104208	10	0
chr1	13000000	chr17	46000000	1	10	1	10	0.995954156	NA	10	1	1	10	1	1	1	1	3.54292076	10	0
chr1	24000000	chr17	45000000	1	10	1	10	0.67038399	NA	10	1	1	10	1	1	1	1	4.27591285	10	0
chr1	26000000	chr17	4000000	1	01	1	10	0.959948719	NA	10	0	0	10	0	1	4	1	5.27121475	10	0
chr1	35000000	chr17	11000000	1	10	1	10	0.884281576	NA	10	1	1	10	1	1	1	1	5.63286295	10	0
chr1	35000000	chr17	10000000	3	10	3	10	0.99892199	NA	10	3	3	10	3	3	1	1	5.98328278	10	0
chr1	35000000	chr17	12000000	3	10	3	10	0.997843623	NA	10	3	3	10	3	3	1	1	5.15159351	10	0
chr1	35000000	chr17	9000000	1	10	1	10	0.980149209	NA	10	1	1	10	1	1	1	1	5.84619303	10	0
chr1	36000000	chr17	66000000	1	10	1	10	0.412768245	NA	10	1	1	10	1	1	1	1	3.35794569	10	0
chr1	36000000	chr17	12000000	5	10	5	10	0.998106003	NA	10	5	5	10	5	5	1	1	4.70122983	10	0
chr1	36000000	chr17	46000000	5	10	5	10	0.509513915	NA	10	5	5	10	5	5	1	1	4.35940783	10	0
chr1	36000000	chr17	47000000	2	10	2	10	0.585596383	NA	10	2	2	10	2	2	1	1	4.56150117	10	0
chr1	37000000	chr17	24000000	1	10	1	10	0.513401389	NA	10	1	1	10	1	1	1	1	4.78224346	10	0
chr1	63000000	chr17	22000000	3	10	3	10	0.638958573	NA	10	3	3	10	3	3	1	1	4.47588175	10	0
chr1	66000000	chr17	46000000	1	10	1	10	0.851016462	NA	10	1	1	10	1	1	1	1	4.25767769	10	0
chr1	66000000	chr17	21000000	1	10	1	10	0.510468125	NA	10	1	1	10	1	1	1	1	4.30010218	10	0
chr1	74000000	chr17	45000000	7	10	6	10	0.967982173	NA	10	6	6	10	6	7	1	1	4.05706282	10	0
chr1	74000000	chr17	10000000	1	10	1	10	0.851037383	NA	10	1	1	10	1	1	1	1	6.20805803	10	0
chr1	75000000	chr17	58000000	1	10	1	10	0.418051034	NA	10	1	1	10	1	1	1	1	5.46804372	10	0
chr1	82000000	chr17	46000000	2	10	2	10	0.713582337	NA	10	2	2	10	2	2	1	1	4.7566018	10	0
chr1	82000000	chr17	47000000	1	10	1	10	0.804680884	NA	10	1	1	10	1	1	1	1	4.86330015	10	0
chr1	87000000	chr17	24000000	2	10	2	10	0.754475534	NA	10	2	2	10	2	2	1	1	4.52684636	10	0
chr1	90000000	chr17	24000000	3	10	3	10	0.802315176	NA	10	3	3	10	3	3	1	1	3.21240033	10	0
chr1	131000000	chr17	24000000	5	10	5	10	0.964105964	NA	10	5	5	10	5	5	1	1	4.69736968	10	0
chr1	132000000	chr17	24000000	2	10	2	10	0.610921681	NA	10	2	2	10	2	2	1	1	4.20773914	10	0
chr1	134000000	chr17	24000000	4	10	4	10	0.736260772	NA	10	4	4	10	4	4	1	1	4.72930027	10	0
chr1	135000000	chr17	28000000	5	10	5	10	0.723790288	NA	10	5	5	10	5	5	1	1	3.87756927	10	0
chr1	135000000	chr17	27000000	8	10	8	10	0.806904554	NA	10	8	8	10	8	8	1	1	3.98811887	10	0
chr1	34000000	chr2	4000000	1	01	1	01	0.435809076	NA	01	1	1	01	1	1	1	1	3.39013205	01	0
chr1	41000000	chr2	5000000	1	01	1	01	0.416257769	NA	01	1	1	01	1	1	1	1	4.13609235	01	0
chr1	59000000	chr2	25000000	3	01	3	01	0.757143319	NA	01	3	3	01	3	3	1	1	4.22893189	01	0
chr1	60000000	chr2	6000000	5	01	5	01	0.975288689	NA	01	5	5	01	5	5	1	1	4.70664995	01	0
chr1	60000000	chr2	5000000	15	01	15	01	0.999873042	NA	01	15	15	01	15	15	1	1	4.6291698	01	0
chr1	60000000	chr2	7000000	2	01	2	01	0.988184094	NA	01	2	2	01	2	2	1	1	5.10706207	01	0
chr1	61000000	chr2	5000000	8	01	8	01	0.996546209	NA	01	8	8	01	8	8	1	1	3.97193671	01	0
chr1	61000000	chr2	7000000	4	01	4	01	0.999577701	NA	01	4	4	01	4	4	1	1	5.22535692	01	0
chr1	61000000	chr2	6000000	1	01	1	01	0.99486059	NA	01	1	1	01	1	1	1	1	4.57546543	01	0
chr1	62000000	chr2	5000000	3	01	3	01	0.90923202	NA	01	3	3	01	3	3	1	1	3.83772765	01	0
chr1	63000000	chr2	7000000	5	01	5	01	0.999051392	NA	01	5	5	01	5	5	1	1	4.89109311	01	0
chr1	63000000	chr2	6000000	5	01	5	01	0.996961892	NA	01	5	5	01	5	5	1	1	4.31572164	01	0
chr1	155000000	chr2	26000000	1	01	1	01	0.438494146	NA	01	1	1	01	1	1	1	1	4.70238088	01	0
chr1	159000000	chr2	170000000	3	01	3	01	0.896380723	NA	01	3	3	01	3	3	1	1	6.04783167	01	0
chr1	159000000	chr2	169000000	2	01	2	01	0.984434068	NA	01	2	2	01	2	2	1	1	6.2600764	01	0
chr1	160000000	chr2	169000000	1	01	1	01	0.729020417	NA	01	1	1	01	1	1	1	1	6.01561334	01	0
chr1	183000000	chr2	129000000	3	01	3	01	0.966956973	NA	01	3	3	01	3	3	1	1	5.49890267	01	0
chr1	183000000	chr2	181000000	4	01	4	01	0.999964356	NA	01	4	4	01	4	4	1	1	4.48994827	01	0
chr1	184000000	chr2	170000000	1	01	1	01	0.885109901	NA	01	1	1	01	1	1	1	1	5.87073919	01	0
chr1	184000000	chr2	181000000	10	01	10	01	0.999995351	NA	01	10	10	01	10	10	1	1	4.53903108	01	0
chr1	184000000	chr2	169000000	1	01	1	01	0.881591439	NA	01	1	1	01	1	1	1	1	5.83023081	01	0
chr1	185000000	chr2	169000000	21	01	21	01	0.999991775	NA	01	21	21	01	21	21	1	1	6.07528272	01	0
chr1	185000000	chr2	129000000	4	01	4	01	0.999643445	NA	01	4	4	01	4	4	1	1	5.53911018	01	0
chr1	185000000	chr2	170000000	5	01	5	01	0.997217894	NA	01	5	5	01	5	5	1	1	5.99478265	01	0
chr1	186000000	chr2	181000000	2	01	2	01	0.987745941	NA	01	2	2	01	2	2	1	1	4.52467693	01	0
chr1	190000000	chr2	181000000	1	01	1	01	0.998851895	NA	01	1	1	01	1	1	1	1	4.5273924	01	0
chr1	190000000	chr2	121000000	1	01	1	01	0.896326065	NA	01	1	1	01	1	1	1	1	5.25330143	01	0
chr1	191000000	chr2	121000000	20	01	20	01	0.999961257	NA	01	20	20	01	20	20	1	1	5.30889173	01	0
chr1	191000000	chr2	169000000	1	01	1	01	0.990377605	NA	01	1	1	01	1	1	1	1	5.99017641	01	0
chr1	191000000	chr2	181000000	2	01	2	01	0.999705493	NA	01	2	2	01	2	2	1	1	4.59213614	01	0
