config_name	policy	chrom1	chrom2	all_score0	all_score1	all_score2	all_score3	split_a_score0	split_a_score1	split_a_score2	split_a_score3	split_b_score0	split_b_score1	split_b_score2	split_b_score3	all_selected_swap_code	split_a_selected_swap_code	split_b_selected_swap_code	split_agree
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr10	chrX	3135.15824	0	0	0	1585.35885	0	0	0	1549.7994	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr11	chr12	2925.58571	0	0	0	1481.93449	0	0	0	1443.65122	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr11	chr13	5318.10588	0	0	3.20092707	2745.93507	0	0	2.79518639	2572.17081	0	0	0.405740685	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr11	chr14	7595.65511	0	0	0	3764.8827	0	0	0	3830.77241	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr11	chr15	2060.85436	0	0	0	985.784972	0	0	0	1075.06939	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr11	chr16	2870.7406	0	0	0	1429.3977	0	0	0	1441.3429	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr11	chr17	2414.33977	0	0	0	1183.88124	0	0	0	1230.45853	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr11	chr18	1952.85239	0	0	0	1025.09978	0	0	0	927.752608	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr11	chr19	4001.68113	3.21674531	0	0	1936.90944	2.08631143	0	0	2064.77169	1.13043389	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr11	chrX	7936.05466	1.07562325	0	9.38633958	4302.29487	0.142501877	0	1.69901076	3633.75979	0.933121369	0	7.68732881	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr12	chr13	7374.68547	19.2855736	0	34.9866319	3610.1202	7.98741995	0	10.7420819	3764.56527	11.2981536	0	24.24455	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr12	chr14	1177.16005	0	0	0	608.92593	0	0	0	568.234118	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr12	chr15	7302.09257	0	0	0	3538.81766	0	0	0	3763.27491	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr12	chr16	1058.16115	0	0	0	549.570713	0	0	0	508.590441	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr12	chr17	2710.59251	0	0	5.08657945	1417.49052	0	0	3.21136962	1293.10199	0	0	1.87520984	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr12	chr18	1603.21093	0	0	0	657.847976	0	0	0	945.362958	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr12	chr19	1707.89917	23.767448	0	0	603.203269	12.5774412	0	0	1104.6959	11.1900068	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr12	chrX	2138.0414	0	0	0	1083.46915	0	0	0	1054.57225	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr13	chr14	2855.44326	4.96193405	0	0	1321.26343	2.39006145	0	0	1534.17982	2.5718726	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr13	chr15	1075.46588	0	1.35865841	0	524.420054	0	0.283967749	0	551.04583	0	1.07469066	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr13	chr16	5017.95681	0	0	0	2569.16732	0	0	0	2448.78949	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr13	chr17	6252.01898	0	0	0.181502421	3167.79287	0	0	0.181502421	3084.22611	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr13	chr18	4957.12207	0	0	1.30172674	2285.4015	0	0	0.74108838	2671.72057	0	0	0.56063836	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr13	chr19	2431.87713	98.4187875	0	3.61809343	1068.57088	45.8994949	0	0.930505255	1363.30625	52.5192926	0	2.68758817	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr13	chrX	3146.89638	0	0	0	1621.40469	0	0	0	1525.49169	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr14	chr15	851.884836	0	0	0	420.525261	0	0	0	431.359575	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr14	chr16	1657.95331	0	0	0	841.671934	0	0	0	816.281375	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr14	chr17	1212.59308	0	0	0	617.668659	0	0	0	594.924419	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr14	chr18	2685.09635	0	9.53232638	0	1431.86032	0	4.85034727	0	1253.23603	0	4.68197912	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr14	chr19	1305.05615	0.173520371	1.24364357	0.669706957	671.2898	0	0.856430828	0.291997982	633.766346	0.173520371	0.387212741	0.377708974	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr14	chrX	1992.53601	0	0	0	1010.26009	0	0	0	982.275917	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr15	chr16	735.28361	0	0	0	403.115827	0	0	0	332.167783	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr15	chr17	8153.42188	0	0	0	4275.04614	0	0	0	3878.37574	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr15	chr18	6818.53238	0	0	0	3219.28386	0	0	0	3599.24852	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr15	chr19	1776.11147	0.2747395	0	0	925.038005	0	0	0	851.073468	0.2747395	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr15	chrX	1499.24624	0	0	0	782.585738	0	0	0	716.6605	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr16	chr17	869.731729	0	0	0	410.457892	0	0	0	459.273837	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr16	chr18	6502.18151	0	0	0	3033.91529	0	0	0	3468.26621	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr16	chr19	2195.71263	31.2222001	0	0	1082.89172	16.0226597	0	0	1112.82091	15.1995404	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr16	chrX	1632.57565	0	0	0	835.349936	0	0	0	797.225712	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr17	chr18	561.44202	0	0	0	279.545987	0	0	0	281.896033	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr17	chr19	1405.06156	0.683057254	0	4.49402095	625.279655	0.474218309	0	1.75668853	779.781909	0.208838945	0	2.73733242	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr17	chrX	3536.64116	0	0	0	1627.9408	0	0	0	1908.70036	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr18	chr19	1362.32178	6.69772805	0	0	676.128761	3.49433317	0	0	686.193015	3.20339488	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr18	chrX	791.092831	0	0	0	391.457776	0	0	0	399.635055	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr19	chrX	442.810154	0	0	0	205.401308	0	0	0	237.408847	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr2	chr10	2114.61725	0	0	0	1054.83002	0	0	0	1059.78723	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr2	chr11	3950.60077	0	0	0	1879.01142	0	0	0	2071.58935	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr2	chr12	3236.33119	0	0	0	1579.86362	0	0	0	1656.46758	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr2	chr13	2510.16466	0	0	0	1227.13127	0	0	0	1283.03339	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr2	chr14	6308.02142	0	0	0	3073.90346	0	0	0	3234.11796	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr2	chr15	2203.21297	0	0	0	1060.43076	0	0	0	1142.78221	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr2	chr16	9611.10127	0	0	0	4849.41207	0	0	0	4761.6892	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr2	chr17	5568.60133	0	0	0	2626.43019	0	0	0	2942.17114	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr2	chr18	1537.16284	0	0	0	751.446025	0	0	0	785.716814	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr2	chr19	1327.34026	3.70456527	0	0	695.449196	2.2377151	0	0	631.891062	1.46685017	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr2	chr3	10138.5843	2.15867914	0	3.48980463	4728.49159	1.74619921	0	2.15241698	5410.09275	0.412479931	0	1.33738764	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr2	chr4	12845.4933	0	0	0	6233.42958	0	0	0	6612.06374	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr2	chr5	6141.60976	0	0	0	3124.76778	0	0	0	3016.84198	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr2	chr6	15688.7619	0	0	0	7939.68079	0	0	0	7749.08115	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr2	chr7	6196.75734	0	0	0	3093.04222	0	0	0	3103.71511	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr2	chr8	10749.1945	0	0	0	5044.9118	0	0	0	5704.28274	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr2	chr9	11643.2395	2.06213369	0	0	5864.01296	0.925338019	0	0	5779.22653	1.13679567	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr2	chrX	6863.50713	0	0	0	3404.33727	0	0	0	3459.16986	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr3	chr10	3505.13461	0	0	0	1675.79238	0	0	0	1829.34223	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr3	chr11	1767.79365	0	0	0	858.018522	0	0	0	909.775133	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr3	chr12	6588.59334	0	0	9.60624967	3874.33141	0	0	2.46412353	2714.26193	0	0	7.14212614	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr3	chr13	4660.90516	14.7522109	0	0	2340.31367	7.30344722	0	0	2320.59149	7.4487637	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr3	chr14	2769.82219	0	0	0	1266.98825	0	0	0	1502.83394	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr3	chr15	3571.71712	0	0	0	1985.38656	0	0	0	1586.33056	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr3	chr16	1934.56264	0	0	0	1015.51334	0	0	0	919.049304	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr3	chr17	2677.83105	0	0	0	1359.65914	0	0	0	1318.17191	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr3	chr18	7062.03297	0	0	0	3630.84686	0	0	0	3431.18611	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr3	chr19	1612.36451	1.34308977	0	0	893.995825	0.496049027	0	0	718.368684	0.847040742	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr3	chr4	4425.61132	0	0.119058257	0	2144.72066	0	0.119058257	0	2280.89066	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr3	chr5	2048.46232	0	0	0	985.09143	0	0	0	1063.37089	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr3	chr6	5748.82357	0	0	0	2820.61843	0	0	0	2928.20514	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr3	chr7	7697.65164	0	3.21791628	18.3123734	3922.11977	0	1.90613526	7.70283448	3775.53187	0	1.31178101	10.6095389	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr3	chr8	4544.53054	0	0.128459679	0	2100.51454	0	0.128459679	0	2444.016	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr3	chr9	1750.37513	0	0	0	881.790612	0	0	0	868.584523	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr3	chrX	2062.28638	0	0	0	1033.20282	0	0	0	1029.08355	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr4	chr10	17524.5992	4.29251322	0	0	8546.35155	1.75682295	0	0	8978.24764	2.53569027	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr4	chr11	1839.8678	0	0	0	948.026649	0	0	0	891.841151	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr4	chr12	5043.60389	0	0	3.0022777	2463.42919	0	0	1.48219826	2580.1747	0	0	1.52007943	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr4	chr13	3041.17098	0	0	0	1512.73972	0	0	0	1528.43126	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr4	chr14	2311.40233	0	0	0	1220.12489	0	0	0	1091.27744	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr4	chr15	1798.15061	0	0	0	933.573378	0	0	0	864.57723	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr4	chr16	5179.00776	0	0	0	2568.34862	0	0	0	2610.65914	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr4	chr17	2925.13449	0	0	0	1442.66633	0	0	0	1482.46817	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr4	chr18	2172.69822	0	0	0	1039.59393	0	0	0	1133.10429	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr4	chr19	958.195896	6.57043939	0	0.423213571	483.619713	2.6841224	0	0.423213571	474.576183	3.88631698	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr4	chr5	17097.4305	0	0	0	8318.65806	0	0	0	8778.77245	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr4	chr6	6888.50276	0	0	0	3403.55996	0	0	0	3484.9428	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr4	chr7	10616.5481	0	0	0	5022.4592	0	0	0	5594.08892	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr4	chr8	2646.73033	0.127133572	0	0	1307.04531	0	0	0	1339.68501	0.127133572	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr4	chr9	3240.95576	0	0	0	1597.60579	0	0	0	1643.34997	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr4	chrX	13116.1018	0	0	0	6046.8804	0	0	0	7069.22144	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr5	chr10	5649.87538	1.57520008	0	5.62082796	2657.66933	0.707511064	0	3.89507264	2992.20605	0.867689018	0	1.72575533	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr5	chr11	4878.38767	0	0	0	2517.94719	0	0	0	2360.44048	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr5	chr12	2442.56888	0	0	0	1238.97562	0	0	0	1203.59327	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr5	chr13	3372.99107	0	0	0.499757648	1687.71958	0	0	0.499757648	1685.27149	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr5	chr14	5103.25545	0	0	10.2952896	2599.86097	0	0	5.70460012	2503.39448	0	0	4.59068944	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr5	chr15	1946.13516	0	0	0	933.924664	0	0	0	1012.2105	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr5	chr16	4844.21114	0	0	6.04798549	2485.23878	0	0	4.63935699	2358.97235	0	0	1.4086285	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr5	chr17	2365.16823	0	0	0	1186.77687	0	0	0	1178.39136	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr5	chr18	5539.12956	0	0	6.90625729	2748.58743	0	0	2.73022413	2790.54213	0	0	4.17603316	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr5	chr19	1844.549	5.67372191	0	0.186182913	945.554374	1.82615048	0	0.186182913	898.994629	3.84757143	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr5	chr6	2274.45159	0	0	1.84910906	1144.22925	0	0	0.606291056	1130.22234	0	0	1.242818	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr5	chr7	3435.64519	0	0	0	1751.26558	0	0	0	1684.37961	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr5	chr8	3503.35088	0	0	0	1659.2722	0	0	0	1844.07868	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr5	chr9	10615.3447	0	0	30.6925103	5499.66065	0	0	12.9422348	5115.68401	0	0	17.7502755	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr5	chrX	2156.16065	0	0	0	1164.63811	0	0	0	991.522541	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_lct0p03_gct0p003_best035	geom_nearest_gap	chr6	chr10	6553.98026	3.29157368	0	0	3382.07938	1.73718672	0	0	3171.90088	1.55438696	0	0	0	0	0	1
