config_name	chrom1	chrom2	policy	policy_family	selection_source	selected_swap_code	selected_swap1	selected_swap2	split_a_swap_code	split_b_swap_code	split_agree	oracle_swap_code	oracle_matches_selected	n_eval_contacts	top1_accuracy	same_cross_accuracy	pmax_threshold_accuracy	pmax_threshold_recall
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr2	raw_split_a_posterior_same_cross_mass	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1440	0.449305556	0.640972222	0.858237548	0.155555556
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr2	raw_split_b_posterior_same_cross_mass	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1440	0.449305556	0.640972222	0.858237548	0.155555556
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr2	raw_split_agree_posterior_same_cross_mass	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1440	0.449305556	0.640972222	0.858237548	0.155555556
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr2	raw_all_same_cross_distance_sum	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1440	0.449305556	0.640972222	0.858237548	0.155555556
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr2	raw_split_a_same_cross_distance_sum	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1440	0.449305556	0.640972222	0.858237548	0.155555556
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr2	raw_split_b_same_cross_distance_sum	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1440	0.449305556	0.640972222	0.858237548	0.155555556
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr2	raw_split_agree_same_cross_distance_sum	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1440	0.449305556	0.640972222	0.858237548	0.155555556
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr3	cis_selected_whole_chrom	baseline_eval_gauge	cis_snp_truth_whole_chrom	0	0	0	NA	NA	0	0	1	1036	0.27027027	0.499034749	0.305084746	0.0173745174
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr3	pair_independent_4state_snp_oracle	eval_only_oracle	snp_truth_oracle	0	0	0	NA	NA	0	0	1	1036	0.27027027	0.499034749	0.305084746	0.0173745174
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr3	raw_all_geom_nearest_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1036	0.27027027	0.499034749	0.305084746	0.0173745174
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr3	raw_split_a_geom_nearest_gap	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1036	0.27027027	0.499034749	0.305084746	0.0173745174
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr3	raw_split_b_geom_nearest_gap	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1036	0.27027027	0.499034749	0.305084746	0.0173745174
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr3	raw_split_agree_geom_nearest_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1036	0.27027027	0.499034749	0.305084746	0.0173745174
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr3	raw_all_geom_top_to_nearest	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1036	0.27027027	0.499034749	0.305084746	0.0173745174
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr3	raw_split_a_geom_top_to_nearest	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1036	0.27027027	0.499034749	0.305084746	0.0173745174
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr3	raw_split_b_geom_top_to_nearest	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1036	0.27027027	0.499034749	0.305084746	0.0173745174
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr3	raw_split_agree_geom_top_to_nearest	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1036	0.27027027	0.499034749	0.305084746	0.0173745174
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr3	raw_all_margin_geom_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1036	0.27027027	0.499034749	0.305084746	0.0173745174
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr3	raw_split_a_margin_geom_gap	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1036	0.27027027	0.499034749	0.305084746	0.0173745174
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr3	raw_split_b_margin_geom_gap	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1036	0.27027027	0.499034749	0.305084746	0.0173745174
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr3	raw_split_agree_margin_geom_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1036	0.27027027	0.499034749	0.305084746	0.0173745174
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr3	raw_all_pmax_geom_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1036	0.27027027	0.499034749	0.305084746	0.0173745174
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr3	raw_split_a_pmax_geom_gap	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1036	0.27027027	0.499034749	0.305084746	0.0173745174
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr3	raw_split_b_pmax_geom_gap	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1036	0.27027027	0.499034749	0.305084746	0.0173745174
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr3	raw_split_agree_pmax_geom_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1036	0.27027027	0.499034749	0.305084746	0.0173745174
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr3	raw_all_posterior_same_cross_mass	blind_raw_all	blind_raw_posterior_reconstruction_geometry	1	0	1	1	1	1	0	0	1036	0.27027027	0.500965251	0.237288136	0.0135135135
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr3	raw_split_a_posterior_same_cross_mass	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	1	0	1	1	1	1	0	0	1036	0.27027027	0.500965251	0.237288136	0.0135135135
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr3	raw_split_b_posterior_same_cross_mass	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	1	0	1	1	1	1	0	0	1036	0.27027027	0.500965251	0.237288136	0.0135135135
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr3	raw_split_agree_posterior_same_cross_mass	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	1	0	1	1	1	1	0	0	1036	0.27027027	0.500965251	0.237288136	0.0135135135
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr3	raw_all_same_cross_distance_sum	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1036	0.27027027	0.499034749	0.305084746	0.0173745174
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr3	raw_split_a_same_cross_distance_sum	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1036	0.27027027	0.499034749	0.305084746	0.0173745174
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr3	raw_split_b_same_cross_distance_sum	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1036	0.27027027	0.499034749	0.305084746	0.0173745174
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr3	raw_split_agree_same_cross_distance_sum	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1036	0.27027027	0.499034749	0.305084746	0.0173745174
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr4	cis_selected_whole_chrom	baseline_eval_gauge	cis_snp_truth_whole_chrom	0	0	0	NA	NA	0	0	1	1167	0.4781491	0.622107969	0.534150613	0.261353899
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr4	pair_independent_4state_snp_oracle	eval_only_oracle	snp_truth_oracle	0	0	0	NA	NA	0	0	1	1167	0.4781491	0.622107969	0.534150613	0.261353899
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr4	raw_all_geom_nearest_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.4781491	0.622107969	0.534150613	0.261353899
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr4	raw_split_a_geom_nearest_gap	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.4781491	0.622107969	0.534150613	0.261353899
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr4	raw_split_b_geom_nearest_gap	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.4781491	0.622107969	0.534150613	0.261353899
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr4	raw_split_agree_geom_nearest_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.4781491	0.622107969	0.534150613	0.261353899
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr4	raw_all_geom_top_to_nearest	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.4781491	0.622107969	0.534150613	0.261353899
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr4	raw_split_a_geom_top_to_nearest	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.4781491	0.622107969	0.534150613	0.261353899
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr4	raw_split_b_geom_top_to_nearest	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.4781491	0.622107969	0.534150613	0.261353899
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr4	raw_split_agree_geom_top_to_nearest	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.4781491	0.622107969	0.534150613	0.261353899
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr4	raw_all_margin_geom_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.4781491	0.622107969	0.534150613	0.261353899
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr4	raw_split_a_margin_geom_gap	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.4781491	0.622107969	0.534150613	0.261353899
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr4	raw_split_b_margin_geom_gap	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.4781491	0.622107969	0.534150613	0.261353899
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr4	raw_split_agree_margin_geom_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.4781491	0.622107969	0.534150613	0.261353899
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr4	raw_all_pmax_geom_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.4781491	0.622107969	0.534150613	0.261353899
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr4	raw_split_a_pmax_geom_gap	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.4781491	0.622107969	0.534150613	0.261353899
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr4	raw_split_b_pmax_geom_gap	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.4781491	0.622107969	0.534150613	0.261353899
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr4	raw_split_agree_pmax_geom_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.4781491	0.622107969	0.534150613	0.261353899
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr4	raw_all_posterior_same_cross_mass	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.4781491	0.622107969	0.534150613	0.261353899
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr4	raw_split_a_posterior_same_cross_mass	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.4781491	0.622107969	0.534150613	0.261353899
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr4	raw_split_b_posterior_same_cross_mass	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.4781491	0.622107969	0.534150613	0.261353899
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr4	raw_split_agree_posterior_same_cross_mass	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.4781491	0.622107969	0.534150613	0.261353899
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr4	raw_all_same_cross_distance_sum	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.4781491	0.622107969	0.534150613	0.261353899
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr4	raw_split_a_same_cross_distance_sum	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.4781491	0.622107969	0.534150613	0.261353899
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr4	raw_split_b_same_cross_distance_sum	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.4781491	0.622107969	0.534150613	0.261353899
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr4	raw_split_agree_same_cross_distance_sum	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1167	0.4781491	0.622107969	0.534150613	0.261353899
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr5	cis_selected_whole_chrom	baseline_eval_gauge	cis_snp_truth_whole_chrom	0	0	0	NA	NA	0	3	0	865	0.268208092	0.552601156	0.205882353	0.0161849711
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr5	pair_independent_4state_snp_oracle	eval_only_oracle	snp_truth_oracle	3	1	1	NA	NA	0	3	1	865	0.284393064	0.552601156	0.308823529	0.0242774566
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr5	raw_all_geom_nearest_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	3	0	865	0.268208092	0.552601156	0.205882353	0.0161849711
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr5	raw_split_a_geom_nearest_gap	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	3	0	865	0.268208092	0.552601156	0.205882353	0.0161849711
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr5	raw_split_b_geom_nearest_gap	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	3	0	865	0.268208092	0.552601156	0.205882353	0.0161849711
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr5	raw_split_agree_geom_nearest_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	3	0	865	0.268208092	0.552601156	0.205882353	0.0161849711
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr5	raw_all_geom_top_to_nearest	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	3	0	865	0.268208092	0.552601156	0.205882353	0.0161849711
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr5	raw_split_a_geom_top_to_nearest	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	3	0	865	0.268208092	0.552601156	0.205882353	0.0161849711
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr5	raw_split_b_geom_top_to_nearest	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	3	0	865	0.268208092	0.552601156	0.205882353	0.0161849711
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr5	raw_split_agree_geom_top_to_nearest	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	3	0	865	0.268208092	0.552601156	0.205882353	0.0161849711
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr5	raw_all_margin_geom_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	3	0	865	0.268208092	0.552601156	0.205882353	0.0161849711
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr5	raw_split_a_margin_geom_gap	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	3	0	865	0.268208092	0.552601156	0.205882353	0.0161849711
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr5	raw_split_b_margin_geom_gap	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	3	0	865	0.268208092	0.552601156	0.205882353	0.0161849711
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr5	raw_split_agree_margin_geom_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	3	0	865	0.268208092	0.552601156	0.205882353	0.0161849711
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr5	raw_all_pmax_geom_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	3	0	865	0.268208092	0.552601156	0.205882353	0.0161849711
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr5	raw_split_a_pmax_geom_gap	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	3	0	865	0.268208092	0.552601156	0.205882353	0.0161849711
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr5	raw_split_b_pmax_geom_gap	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	3	0	865	0.268208092	0.552601156	0.205882353	0.0161849711
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr5	raw_split_agree_pmax_geom_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	3	0	865	0.268208092	0.552601156	0.205882353	0.0161849711
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr5	raw_all_posterior_same_cross_mass	blind_raw_all	blind_raw_posterior_reconstruction_geometry	1	0	1	1	1	1	3	0	865	0.223121387	0.447398844	0.205882353	0.0161849711
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr5	raw_split_a_posterior_same_cross_mass	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	1	0	1	1	1	1	3	0	865	0.223121387	0.447398844	0.205882353	0.0161849711
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr5	raw_split_b_posterior_same_cross_mass	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	1	0	1	1	1	1	3	0	865	0.223121387	0.447398844	0.205882353	0.0161849711
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr5	raw_split_agree_posterior_same_cross_mass	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	1	0	1	1	1	1	3	0	865	0.223121387	0.447398844	0.205882353	0.0161849711
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr5	raw_all_same_cross_distance_sum	blind_raw_all	blind_raw_posterior_reconstruction_geometry	1	0	1	1	1	1	3	0	865	0.223121387	0.447398844	0.205882353	0.0161849711
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr5	raw_split_a_same_cross_distance_sum	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	1	0	1	1	1	1	3	0	865	0.223121387	0.447398844	0.205882353	0.0161849711
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr5	raw_split_b_same_cross_distance_sum	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	1	0	1	1	1	1	3	0	865	0.223121387	0.447398844	0.205882353	0.0161849711
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	chr1	chr5	raw_split_agree_same_cross_distance_sum	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	1	0	1	1	1	1	3	0	865	0.223121387	0.447398844	0.205882353	0.0161849711
