config_name	policy	chrom1	chrom2	all_score0	all_score1	all_score2	all_score3	split_a_score0	split_a_score1	split_a_score2	split_a_score3	split_b_score0	split_b_score1	split_b_score2	split_b_score3	all_selected_swap_code	split_a_selected_swap_code	split_b_selected_swap_code	split_agree
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr17	chrX	4826.30046	0	0	0	2260.52397	0	0	0	2565.77648	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr18	chr19	2405.4589	0	0	0	1149.14511	0	0	0	1256.31379	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr18	chrX	911.270802	0	0	0	445.568097	0	0	0	465.702705	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr19	chrX	829.718109	0	0	0	386.65704	0	0	0	443.061069	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr2	chr10	3798.85528	0	0	0	1963.18744	0	0	0	1835.66783	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr2	chr11	4639.8526	0	0	0	2292.2694	0	0	0	2347.5832	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr2	chr12	1983.66596	0	0	0	956.074926	0	0	0	1027.59103	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr2	chr13	2400.6692	0	0	0	1237.02399	0	0	0	1163.64521	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr2	chr14	7018.58071	0	0	0	3452.55088	0	0	0	3566.02983	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr2	chr15	2956.98932	0	0	0	1410.46881	0	0	0	1546.52051	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr2	chr16	8062.84647	0	0	0	4146.94056	0	0	0	3915.90591	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr2	chr17	3433.92636	0	0	0	1650.9776	0	0	0	1782.94876	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr2	chr18	2139.73639	0	0	0	1059.11154	0	0	0	1080.62485	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr2	chr19	2070.06844	0	0	0	1081.07393	0	0	0	988.994508	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr2	chr3	11418.1751	0	0	0.0240297558	5359.44039	0	0	0	6058.73475	0	0	0.0240297558	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr2	chr4	12742.0957	0	0	0	6193.19788	0	0	0	6548.89779	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr2	chr5	3619.16189	0	0	0	1846.17349	0	0	0	1772.9884	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr2	chr6	17155.284	0	0	0	8782.16131	0	0	0	8373.12269	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr2	chr7	9602.64333	0	0	0	4768.17503	0	0	0	4834.4683	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr2	chr8	15999.8241	0	0	0	7612.84418	0	0	0	8386.97993	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr2	chr9	8920.76981	3.36490493	0	0.261945154	4461.61626	1.10765193	0	0.0454036517	4459.15355	2.257253	0	0.216541502	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr2	chrX	5103.73731	0	0	0	2524.02508	0	0	0	2579.71223	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr3	chr10	2060.5052	0	0	0	998.597713	0	0	0	1061.90749	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr3	chr11	2713.6967	0	0	0	1357.68624	0	0	0	1356.01046	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr3	chr12	7534.46506	1.34351449	0	0	4238.82305	0.837697731	0	0	3295.64201	0.505816764	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr3	chr13	9529.08421	0	0	0	4606.37736	0	0	0	4922.70685	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr3	chr14	2041.52365	0	0	0	939.985921	0	0	0	1101.53773	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr3	chr15	2986.22049	0	0	0	1636.28193	0	0	0	1349.93856	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr3	chr16	2474.58462	0	0	0	1319.56443	0	0	0	1155.02019	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr3	chr17	2370.12609	0	0	0	1206.05377	0	0	0	1164.07232	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr3	chr18	8594.25692	0	0	0	4408.17828	0	0	0	4186.07865	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr3	chr19	1759.36656	0	0	0	948.897893	0	0	0	810.468663	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr3	chr4	3158.30704	0	0	0.237571963	1522.98986	0	0	0.0372979178	1635.31718	0	0	0.200274045	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr3	chr5	2206.72078	0	0	0	1070.96133	0	0	0	1135.75945	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr3	chr6	6598.15479	0	0	0	3242.65353	0	0	0	3355.50126	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr3	chr7	7637.09788	0	0	19.223624	3621.79906	0	0	5.96380342	4015.29883	0	0	13.2598206	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr3	chr8	5549.28615	0	0	0	2456.6939	0	0	0	3092.59224	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr3	chr9	2067.22913	0	0	0	1054.75139	0	0	0	1012.47775	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr3	chrX	1981.38137	0	0	0	988.673681	0	0	0	992.707691	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr4	chr10	13125.2482	0.108141136	0	0	6237.53117	0	0	0	6887.71708	0.108141136	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr4	chr11	1425.28951	0	0	0	758.931158	0	0	0	666.358357	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr4	chr12	7102.09979	0	0	0	3489.46476	0	0	0	3612.63503	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr4	chr13	1822.82618	0	0	0	949.406986	0	0	0	873.419197	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr4	chr14	2147.3034	0	0	0	1103.70791	0	0	0	1043.59549	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr4	chr15	1073.8766	0	0	0	527.14203	0	0	0	546.734574	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr4	chr16	5780.52338	0	0	0	2862.89042	0	0	0	2917.63296	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr4	chr17	1470.56642	0	0	0	693.642231	0	0	0	776.924185	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr4	chr18	3657.93623	0	0	0	1762.62836	0	0	0	1895.30787	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr4	chr19	1098.34581	0.174690565	0	0	578.844522	0	0	0	519.501287	0.174690565	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr4	chr5	17174.6157	0	0	0	8350.91854	0	0	0	8823.69716	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr4	chr6	6325.15176	0	0	0	3122.39475	0	0	0	3202.75701	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr4	chr7	9851.1718	0	0	0	4624.45098	0	0	0	5226.72082	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr4	chr8	2003.85289	0	0	0	991.332265	0	0	0	1012.52062	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr4	chr9	2609.49283	0	0	0	1301.52295	0	0	0	1307.96988	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr4	chrX	8148.55535	0	0	0	3788.72141	0	0	0	4359.83394	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr5	chr10	4793.30977	0	0	23.3793443	2288.80151	0	0	10.2981267	2504.50825	0	0	13.0812177	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr5	chr11	8101.77123	0	0	0	4105.81164	0	0	0	3995.95958	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr5	chr12	2067.48999	0	0	0	1030.94942	0	0	0	1036.54057	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr5	chr13	2581.55545	0	0	0	1282.86279	0	0	0	1298.69266	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr5	chr14	8657.87391	0	0	0	4426.90667	0	0	0	4230.96725	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr5	chr15	1835.45123	0	0	0	909.325913	0	0	0	926.125322	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr5	chr16	5004.92676	0.0862513899	0	1.67725496	2598.47638	0.0862513899	0	0.918048859	2406.45038	0	0	0.759206105	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr5	chr17	1506.55291	0	0	0	751.531127	0	0	0	755.021781	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr5	chr18	5929.21902	0	0	1.24978835	2836.03225	0	0	0.171964702	3093.18677	0	0	1.07782365	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr5	chr19	2781.94359	0	0	0.0532519793	1414.01756	0	0	0	1367.92603	0	0	0.0532519793	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr5	chr6	2112.18028	0	0	0.322452305	1077.71422	0	0	0.150240224	1034.46606	0	0	0.172212081	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr5	chr7	2709.34391	0	0	0	1362.75652	0	0	0	1346.58738	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr5	chr8	6128.06041	0	0	0	2968.35226	0	0	0	3159.70815	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr5	chr9	12775.6431	0	0	1.13805062	6780.43152	0	0	0	5995.21161	0	0	1.13805062	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr5	chrX	1097.95069	0	0	0	596.065841	0	0	0	501.884849	0	0	0	0	0	0	1
p9016_pcgamma1_td0p5_mstep0p5_p4_w10_sep0	geom_nearest_gap	chr6	chr10	6154.25629	1.50515277	0.00990136273	0	3167.83267	0.541677269	0	0	2986.42362	0.963475502	0.00990136273	0	0	0	0	1
