chr1	start1	chr2	start2	n_contacts	truth_top_state	truth_top_count	posterior_top_state	posterior_pmax	posterior_margin	whole_chrom_pred_state	whole_chrom_correct_contacts	chr_pair_oracle_correct_contacts	nearest_geometry_state	nearest_geometry_correct_contacts	same_cross_correct_contacts	truth_state_distance_rank	posterior_top1_distance_rank	posterior_top1_distance_gap	nearest_geometry_state	best_relative_flip_chr2
chr1	74000000	chr11	19000000	1	00	1	01	0.807257116	NA	01	0	1	01	0	0	2	1	3.31645831	01	1
chr1	74000000	chr11	3000000	8	00	8	01	0.999380708	NA	01	0	8	01	0	0	2	1	2.96782397	01	1
chr1	74000000	chr11	4000000	14	00	14	01	0.995928228	NA	01	0	14	01	0	0	2	1	2.40462611	01	1
chr1	74000000	chr11	62000000	2	00	1	01	0.564223766	NA	01	0	1	01	0	0	2	1	2.09921799	01	1
chr1	74000000	chr11	15000000	2	00	1	01	0.942721367	NA	01	0	1	01	0	1	2	1	3.25549509	01	1
chr1	75000000	chr11	4000000	3	00	3	01	0.852250695	NA	01	0	3	01	0	0	2	1	1.3377519	01	1
chr1	77000000	chr11	4000000	3	00	3	01	0.82234025	NA	01	0	3	01	0	0	2	1	1.08589149	01	1
chr1	123000000	chr11	14000000	1	00	1	01	0.874290526	NA	01	0	1	01	0	0	2	1	2.48741836	01	1
chr1	123000000	chr11	18000000	3	00	3	01	0.940161169	NA	01	0	3	01	0	0	2	1	2.40155545	01	1
chr1	124000000	chr11	14000000	10	00	10	01	0.992160141	NA	01	0	10	01	0	0	2	1	3.12971482	01	1
chr1	124000000	chr11	15000000	4	00	4	01	0.922846377	NA	01	0	4	01	0	0	2	1	3.44544339	01	1
chr1	155000000	chr11	118000000	4	00	4	01	0.543422282	NA	01	0	4	01	0	0	2	1	0.714868244	01	1
chr1	156000000	chr11	118000000	33	00	33	01	0.985785544	NA	01	0	33	01	0	0	2	1	2.73416324	01	1
chr1	156000000	chr11	119000000	12	00	12	01	0.905741096	NA	01	0	12	01	0	0	2	1	2.64655729	01	1
chr1	157000000	chr11	118000000	7	00	7	01	0.980935574	NA	01	0	7	01	0	0	3	1	3.75765957	01	1
chr1	157000000	chr11	119000000	1	00	1	01	0.896790862	NA	01	0	1	01	0	0	3	1	3.86393442	01	1
chr1	162000000	chr11	20000000	1	01	1	01	0.753387213	NA	01	1	0	01	1	1	1	1	2.49448172	01	1
chr1	162000000	chr11	18000000	3	00	3	01	0.884326756	NA	01	0	3	01	0	0	2	1	2.41143306	01	1
chr1	162000000	chr11	46000000	1	00	1	01	0.411956191	NA	01	0	1	01	0	0	2	1	0.388037592	01	1
chr1	162000000	chr11	19000000	11	00	11	01	0.99505049	NA	01	0	11	01	0	0	2	1	3.31947769	01	1
chr1	163000000	chr11	19000000	2	00	2	01	0.947737634	NA	01	0	2	01	0	0	2	1	3.40518682	01	1
chr1	171000000	chr11	33000000	2	00	2	01	0.994621396	NA	01	0	2	01	0	0	3	1	4.22701941	01	1
chr1	171000000	chr11	32000000	1	00	1	01	0.972788393	NA	01	0	1	01	0	0	3	1	3.79986607	01	1
chr1	171000000	chr11	50000000	1	11	1	01	0.575323761	NA	01	0	0	01	0	0	4	1	2.47707521	01	1
chr1	172000000	chr11	32000000	1	00	1	01	0.910925269	NA	01	0	1	01	0	0	3	1	3.54529735	01	1
chr1	172000000	chr11	33000000	3	00	1	01	0.97811389	NA	01	1	1	01	1	1	3	1	3.95728416	01	1
chr1	174000000	chr11	32000000	4	00	4	01	0.981410563	NA	01	0	4	01	0	0	3	1	3.66103091	01	1
chr1	174000000	chr11	39000000	3	00	3	01	0.900734782	NA	01	0	3	01	0	0	3	1	3.17675102	01	1
chr1	174000000	chr11	46000000	1	00	1	01	0.838214457	NA	01	0	1	01	0	0	3	1	2.37423777	01	1
chr1	174000000	chr11	33000000	2	00	2	01	0.862723887	NA	01	0	2	01	0	0	3	1	4.05202506	01	1
chr1	9000000	chr12	9000000	2	01	2	10	0.932934463	NA	10	0	0	10	0	2	4	1	2.71492243	10	0
chr1	10000000	chr12	9000000	17	01	17	10	0.975639522	NA	10	0	0	10	0	17	4	1	2.65087223	10	0
chr1	10000000	chr12	10000000	3	01	3	10	0.79488492	NA	10	0	0	10	0	3	4	1	2.82464519	10	0
chr1	12000000	chr12	9000000	4	01	4	10	0.899799645	NA	10	0	0	10	0	4	4	1	2.57663238	10	0
chr1	6000000	chr13	8000000	2	01	2	11	0.327441216	NA	11	0	0	11	0	0	3	1	3.06033425	11	0
chr1	23000000	chr13	8000000	4	01	4	11	0.928129017	NA	11	0	0	11	0	0	3	1	2.48098294	11	0
chr1	23000000	chr13	9000000	2	01	1	11	0.691839278	NA	11	1	1	11	1	1	3	1	2.19774246	11	0
chr1	24000000	chr13	8000000	5	01	5	11	0.837145746	NA	11	0	0	11	0	0	2	1	3.0106827	11	0
chr1	3000000	chr15	50000000	3	10	3	01	0.89840591	NA	01	0	0	01	0	3	3	1	4.85843389	01	1
chr1	3000000	chr15	51000000	2	10	2	01	0.821335733	NA	01	0	0	01	0	2	2	1	5.87205597	01	1
chr1	3000000	chr15	8000000	3	10	3	01	0.484663814	NA	01	0	0	01	0	3	2	1	1.79533992	01	1
chr1	23000000	chr15	55000000	2	10	2	01	0.937809229	NA	01	0	0	01	0	2	2	1	5.98904923	01	1
chr1	23000000	chr15	57000000	4	10	4	01	0.980787039	NA	01	0	0	01	0	4	2	1	5.9568444	01	1
chr1	23000000	chr15	54000000	2	10	2	01	0.87660557	NA	01	0	0	01	0	2	2	1	5.51990505	01	1
chr1	24000000	chr15	57000000	2	10	2	01	0.965654969	NA	01	0	0	01	0	2	3	1	5.49453567	01	1
chr1	24000000	chr15	55000000	4	10	3	01	0.704441309	NA	01	0	1	01	0	3	2	1	5.39918166	01	1
chr1	32000000	chr15	55000000	1	10	1	01	0.976438224	NA	01	0	0	01	0	1	2	1	5.25063098	01	1
chr1	33000000	chr15	58000000	2	10	2	01	0.899026155	NA	01	0	0	01	0	2	2	1	5.63621078	01	1
chr1	34000000	chr15	58000000	2	10	2	01	0.978121638	NA	01	0	0	01	0	2	2	1	6.21341414	01	1
chr1	36000000	chr15	57000000	3	10	3	01	0.964224219	NA	01	0	0	01	0	3	2	1	5.37867984	01	1
chr1	36000000	chr15	54000000	1	10	1	01	0.835012138	NA	01	0	0	01	0	1	2	1	5.15977822	01	1
chr1	36000000	chr15	55000000	1	10	1	01	0.993081748	NA	01	0	0	01	0	1	2	1	5.5489921	01	1
chr1	38000000	chr15	55000000	2	10	2	01	0.985949099	NA	01	0	0	01	0	2	2	1	5.40507756	01	1
chr1	66000000	chr15	55000000	5	10	5	01	0.999711335	NA	01	0	0	01	0	5	2	1	4.44139931	01	1
chr1	67000000	chr15	54000000	4	10	4	01	0.999998212	NA	01	0	0	01	0	4	2	1	6.09663333	01	1
chr1	67000000	chr15	55000000	7	10	7	01	1	NA	01	0	0	01	0	7	2	1	6.51498865	01	1
chr1	67000000	chr15	30000000	6	10	6	01	0.82668376	NA	01	0	0	01	0	6	2	1	1.15673544	01	1
chr1	67000000	chr15	57000000	4	10	4	01	0.999991298	NA	01	0	0	01	0	4	3	1	6.40265833	01	1
chr1	67000000	chr15	58000000	5	10	5	01	0.999988317	NA	01	0	0	01	0	5	2	1	6.44811551	01	1
chr1	68000000	chr15	57000000	3	10	3	01	0.999990463	NA	01	0	0	01	0	3	2	1	6.81274459	01	1
chr1	68000000	chr15	30000000	2	10	2	01	0.607824922	NA	01	0	0	01	0	2	2	1	1.40888541	01	1
chr1	68000000	chr15	58000000	2	10	2	01	0.999999642	NA	01	0	0	01	0	2	2	1	6.75323381	01	1
chr1	70000000	chr15	58000000	5	10	5	01	0.999998689	NA	01	0	0	01	0	5	2	1	7.05998825	01	1
chr1	71000000	chr15	58000000	1	10	1	01	0.98482275	NA	01	0	0	01	0	1	2	1	6.66937149	01	1
chr1	73000000	chr15	53000000	1	10	1	01	0.999943614	NA	01	0	0	01	0	1	2	1	6.70529707	01	1
chr1	73000000	chr15	58000000	12	10	12	01	1	NA	01	0	0	01	0	12	2	1	6.67240047	01	1
chr1	73000000	chr15	54000000	1	10	1	01	0.999870539	NA	01	0	0	01	0	1	2	1	6.02582551	01	1
chr1	74000000	chr15	58000000	6	10	6	01	1	NA	01	0	0	01	0	6	2	1	6.7725495	01	1
chr1	74000000	chr15	59000000	4	10	4	01	1	NA	01	0	0	01	0	4	2	1	6.91690909	01	1
chr1	74000000	chr15	31000000	4	10	4	01	0.976893365	NA	01	0	0	01	0	4	2	1	2.886046	01	1
chr1	74000000	chr15	30000000	1	10	1	01	0.722196341	NA	01	0	0	01	0	1	2	1	2.78764509	01	1
chr1	74000000	chr15	35000000	8	10	8	01	0.982168198	NA	01	0	0	01	0	8	2	1	3.18048384	01	1
chr1	74000000	chr15	56000000	3	10	3	01	0.999974489	NA	01	0	0	01	0	3	2	1	6.6923413	01	1
chr1	74000000	chr15	89000000	1	10	1	01	0.389398247	NA	01	0	0	01	0	1	2	1	3.99837846	01	1
chr1	75000000	chr15	59000000	3	10	2	01	0.999772966	NA	01	0	1	01	0	2	2	1	6.53888882	01	1
chr1	75000000	chr15	54000000	1	10	1	01	0.989561141	NA	01	0	0	01	0	1	2	1	6.29408223	01	1
chr1	75000000	chr15	35000000	3	10	3	01	0.882704437	NA	01	0	0	01	0	3	2	1	2.6010341	01	1
chr1	75000000	chr15	58000000	14	10	14	01	1	NA	01	0	0	01	0	14	2	1	6.9974532	01	1
chr1	75000000	chr15	51000000	4	10	4	01	0.999997735	NA	01	0	0	01	0	4	2	1	6.77464379	01	1
chr1	75000000	chr15	53000000	4	10	4	01	0.999997854	NA	01	0	0	01	0	4	2	1	7.14036953	01	1
chr1	75000000	chr15	52000000	1	10	1	01	0.999998927	NA	01	0	0	01	0	1	2	1	6.68708654	01	1
chr1	75000000	chr15	89000000	1	10	1	01	0.405841887	NA	01	0	0	01	0	1	2	1	3.40300865	01	1
chr1	76000000	chr15	51000000	2	10	2	01	0.999999762	NA	01	0	0	01	0	2	2	1	6.77344356	01	1
chr1	76000000	chr15	53000000	13	10	13	01	1	NA	01	0	0	01	0	13	2	1	7.18620741	01	1
chr1	76000000	chr15	52000000	1	10	1	01	1	NA	01	0	0	01	0	1	2	1	6.70840101	01	1
chr1	76000000	chr15	58000000	3	10	3	01	1	NA	01	0	0	01	0	3	2	1	7.03045816	01	1
chr1	76000000	chr15	54000000	2	10	2	01	0.99949944	NA	01	0	0	01	0	2	2	1	6.47154563	01	1
chr1	76000000	chr15	57000000	1	10	1	01	0.989695072	NA	01	0	0	01	0	1	3	1	6.55934157	01	1
chr1	76000000	chr15	56000000	1	10	1	01	0.991163969	NA	01	0	0	01	0	1	2	1	6.63753348	01	1
chr1	77000000	chr15	52000000	2	10	2	01	0.999998927	NA	01	0	0	01	0	2	2	1	6.44589314	01	1
chr1	77000000	chr15	53000000	2	10	2	01	1	NA	01	0	0	01	0	2	2	1	6.92915139	01	1
chr1	79000000	chr15	53000000	1	10	1	01	0.982365668	NA	01	0	0	01	0	1	2	1	5.69516778	01	1
chr1	83000000	chr15	57000000	1	10	1	01	0.999994755	NA	01	0	0	01	0	1	2	1	6.00974441	01	1
chr1	83000000	chr15	58000000	8	10	8	01	0.999999642	NA	01	0	0	01	0	8	2	1	6.14782366	01	1
chr1	83000000	chr15	55000000	3	10	3	01	1	NA	01	0	0	01	0	3	2	1	6.12607843	01	1
chr1	83000000	chr15	53000000	2	10	2	01	0.996764779	NA	01	0	0	01	0	2	2	1	6.21583881	01	1
chr1	83000000	chr15	54000000	4	10	4	01	0.999999762	NA	01	0	0	01	0	4	2	1	5.7710941	01	1
chr1	83000000	chr15	30000000	1	10	1	01	0.739783347	NA	01	0	0	01	0	1	2	1	0.993178201	01	1
chr1	84000000	chr15	55000000	2	10	2	01	0.999988437	NA	01	0	0	01	0	2	2	1	5.66687631	01	1
chr1	84000000	chr15	30000000	3	10	3	01	0.625563741	NA	01	0	0	01	0	3	2	1	0.689349978	01	1
chr1	84000000	chr15	58000000	1	10	1	01	0.972115576	NA	01	0	0	01	0	1	2	1	5.62815968	01	1
chr1	6000000	chr17	9000000	1	10	1	10	0.972212911	NA	10	1	1	10	1	1	1	1	6.19630514	10	0
chr1	6000000	chr17	11000000	1	10	1	10	0.966918409	NA	10	1	1	10	1	1	1	1	6.06769313	10	0
chr1	7000000	chr17	11000000	7	10	7	10	0.99993813	NA	10	7	7	10	7	7	1	1	5.5336391	10	0
chr1	7000000	chr17	10000000	1	10	1	10	0.967455924	NA	10	1	1	10	1	1	1	1	5.77914817	10	0
chr1	8000000	chr17	67000000	3	10	2	10	0.670174301	NA	10	2	2	10	2	2	1	1	5.59910994	10	0
chr1	8000000	chr17	52000000	3	10	3	10	0.9976179	NA	10	3	3	10	3	3	1	1	5.05959555	10	0
chr1	8000000	chr17	11000000	18	10	18	10	1	NA	10	18	18	10	18	18	1	1	6.11689522	10	0
chr1	8000000	chr17	9000000	4	10	4	10	0.999999046	NA	10	4	4	10	4	4	1	1	6.18694013	10	0
chr1	8000000	chr17	41000000	1	10	1	10	0.914054513	NA	10	1	1	10	1	1	1	1	5.55581015	10	0
chr1	8000000	chr17	12000000	2	10	2	10	0.982789457	NA	10	2	2	10	2	2	1	1	4.79792729	10	0
chr1	8000000	chr17	10000000	1	10	1	10	0.99990654	NA	10	1	1	10	1	1	1	1	6.16941332	10	0
chr1	9000000	chr17	11000000	16	10	16	10	0.999997973	NA	10	16	16	10	16	16	1	1	5.66584517	10	0
chr1	9000000	chr17	9000000	2	10	2	10	0.962565899	NA	10	2	2	10	2	2	1	1	5.6997418	10	0
chr1	9000000	chr17	68000000	2	10	2	10	0.966586947	NA	10	2	2	10	2	2	1	1	5.36055088	10	0
chr1	9000000	chr17	52000000	2	10	2	10	0.999227047	NA	10	2	2	10	2	2	1	1	5.004461	10	0
chr1	9000000	chr17	10000000	1	10	1	10	0.990323186	NA	10	1	1	10	1	1	1	1	5.80071451	10	0
chr1	9000000	chr17	67000000	3	10	3	10	0.777234793	NA	10	3	3	10	3	3	1	1	5.3335348	10	0
chr1	9000000	chr17	12000000	12	10	12	10	0.999994993	NA	10	12	12	10	12	12	1	1	5.25628527	10	0
chr1	9000000	chr17	46000000	1	10	1	10	0.961604655	NA	10	1	1	10	1	1	1	1	4.75967488	10	0
chr1	10000000	chr17	12000000	13	10	13	10	0.999972343	NA	10	13	13	10	13	13	1	1	5.35425995	10	0
chr1	10000000	chr17	45000000	1	11	1	10	0.97837925	NA	10	0	0	10	0	0	3	1	4.60841991	10	0
chr1	10000000	chr17	46000000	2	10	2	10	0.999576747	NA	10	2	2	10	2	2	1	1	5.04669873	10	0
chr1	10000000	chr17	47000000	2	10	2	10	0.998479068	NA	10	2	2	10	2	2	1	1	5.09994221	10	0
chr1	11000000	chr17	12000000	7	10	7	10	0.999871135	NA	10	7	7	10	7	7	1	1	4.44534749	10	0
chr1	11000000	chr17	46000000	2	10	2	10	0.975277305	NA	10	2	2	10	2	2	1	1	4.11015715	10	0
chr1	12000000	chr17	46000000	16	10	16	10	0.999425411	NA	10	16	16	10	16	16	1	1	4.69201041	10	0
chr1	12000000	chr17	47000000	1	10	1	10	0.994859457	NA	10	1	1	10	1	1	1	1	4.75260483	10	0
chr1	12000000	chr17	28000000	3	10	3	10	0.799399078	NA	10	3	3	10	3	3	1	1	4.03014974	10	0
chr1	12000000	chr17	48000000	3	10	3	10	0.991779625	NA	10	3	3	10	3	3	1	1	4.51154503	10	0
chr1	12000000	chr17	12000000	2	10	2	10	0.998686373	NA	10	2	2	10	2	2	1	1	5.0661392	10	0
chr1	12000000	chr17	26000000	1	10	1	10	0.648575902	NA	10	1	1	10	1	1	1	1	4.48344617	10	0
chr1	12000000	chr17	25000000	1	10	1	10	0.854587674	NA	10	1	1	10	1	1	1	1	4.42557176	10	0
chr1	13000000	chr17	48000000	17	10	17	10	0.996606112	NA	10	17	17	10	17	17	1	1	3.52118128	10	0
chr1	13000000	chr17	47000000	10	10	10	10	0.994001448	NA	10	10	10	10	10	10	1	1	3.76529623	10	0
chr1	13000000	chr17	25000000	5	10	5	10	0.866318583	NA	10	5	5	10	5	5	1	1	3.49012384	10	0
chr1	13000000	chr17	28000000	2	10	2	10	0.771830976	NA	10	2	2	10	2	2	1	1	2.9541803	10	0
chr1	13000000	chr17	46000000	1	10	1	10	0.995954156	NA	10	1	1	10	1	1	1	1	3.61141327	10	0
chr1	24000000	chr17	45000000	1	10	1	10	0.67038399	NA	10	1	1	10	1	1	1	1	4.33458892	10	0
chr1	26000000	chr17	4000000	1	01	1	10	0.959948719	NA	10	0	0	10	0	1	4	1	5.34666999	10	0
chr1	35000000	chr17	11000000	1	10	1	10	0.884281576	NA	10	1	1	10	1	1	1	1	5.70682198	10	0
chr1	35000000	chr17	10000000	3	10	3	10	0.99892199	NA	10	3	3	10	3	3	1	1	6.06341864	10	0
chr1	35000000	chr17	12000000	3	10	3	10	0.997843623	NA	10	3	3	10	3	3	1	1	5.23692341	10	0
chr1	35000000	chr17	9000000	1	10	1	10	0.980149209	NA	10	1	1	10	1	1	1	1	5.9247004	10	0
chr1	36000000	chr17	66000000	1	10	1	10	0.412768245	NA	10	1	1	10	1	1	1	1	3.42319929	10	0
chr1	36000000	chr17	12000000	5	10	5	10	0.998106003	NA	10	5	5	10	5	5	1	1	4.76978438	10	0
chr1	36000000	chr17	46000000	5	10	5	10	0.509513915	NA	10	5	5	10	5	5	1	1	4.42888244	10	0
chr1	36000000	chr17	47000000	2	10	2	10	0.585596383	NA	10	2	2	10	2	2	1	1	4.62388063	10	0
chr1	37000000	chr17	24000000	1	10	1	10	0.513401389	NA	10	1	1	10	1	1	1	1	4.85395112	10	0
chr1	63000000	chr17	22000000	3	10	3	10	0.638958573	NA	10	3	3	10	3	3	1	1	4.60564834	10	0
chr1	66000000	chr17	46000000	1	10	1	10	0.851016462	NA	10	1	1	10	1	1	1	1	4.33463018	10	0
chr1	66000000	chr17	21000000	1	10	1	10	0.510468125	NA	10	1	1	10	1	1	1	1	4.39505547	10	0
chr1	74000000	chr17	45000000	7	10	6	10	0.967982173	NA	10	6	6	10	6	7	1	1	4.13417937	10	0
chr1	74000000	chr17	10000000	1	10	1	10	0.851037383	NA	10	1	1	10	1	1	1	1	6.29020599	10	0
chr1	75000000	chr17	58000000	1	10	1	10	0.418051034	NA	10	1	1	10	1	1	1	1	5.52189168	10	0
chr1	82000000	chr17	46000000	2	10	2	10	0.713582337	NA	10	2	2	10	2	2	1	1	4.83574491	10	0
chr1	82000000	chr17	47000000	1	10	1	10	0.804680884	NA	10	1	1	10	1	1	1	1	4.93846974	10	0
chr1	87000000	chr17	24000000	2	10	2	10	0.754475534	NA	10	2	2	10	2	2	1	1	4.60123566	10	0
chr1	90000000	chr17	24000000	3	10	3	10	0.802315176	NA	10	3	3	10	3	3	1	1	3.28871457	10	0
chr1	131000000	chr17	24000000	5	10	5	10	0.964105964	NA	10	5	5	10	5	5	1	1	4.81385957	10	0
chr1	132000000	chr17	24000000	2	10	2	10	0.610921681	NA	10	2	2	10	2	2	1	1	4.27095049	10	0
chr1	134000000	chr17	24000000	4	10	4	10	0.736260772	NA	10	4	4	10	4	4	1	1	4.79934113	10	0
chr1	135000000	chr17	28000000	5	10	5	10	0.723790288	NA	10	5	5	10	5	5	1	1	4.00738195	10	0
chr1	135000000	chr17	27000000	8	10	8	10	0.806904554	NA	10	8	8	10	8	8	1	1	4.03802705	10	0
chr1	34000000	chr2	4000000	1	01	1	01	0.435809076	NA	01	1	1	01	1	1	1	1	3.4435877	01	0
chr1	41000000	chr2	5000000	1	01	1	01	0.416257769	NA	01	1	1	01	1	1	1	1	4.15956831	01	0
chr1	59000000	chr2	25000000	3	01	3	01	0.757143319	NA	01	3	3	01	3	3	1	1	4.34211218	01	0
chr1	60000000	chr2	6000000	5	01	5	01	0.975288689	NA	01	5	5	01	5	5	1	1	4.80806104	01	0
chr1	60000000	chr2	5000000	15	01	15	01	0.999873042	NA	01	15	15	01	15	15	1	1	4.67928262	01	0
chr1	60000000	chr2	7000000	2	01	2	01	0.988184094	NA	01	2	2	01	2	2	1	1	5.23754625	01	0
chr1	61000000	chr2	5000000	8	01	8	01	0.996546209	NA	01	8	8	01	8	8	1	1	4.00361371	01	0
chr1	61000000	chr2	7000000	4	01	4	01	0.999577701	NA	01	4	4	01	4	4	1	1	5.33112569	01	0
chr1	61000000	chr2	6000000	1	01	1	01	0.99486059	NA	01	1	1	01	1	1	1	1	4.64809094	01	0
chr1	62000000	chr2	5000000	3	01	3	01	0.90923202	NA	01	3	3	01	3	3	1	1	3.87290047	01	0
chr1	63000000	chr2	7000000	5	01	5	01	0.999051392	NA	01	5	5	01	5	5	1	1	4.99723029	01	0
chr1	63000000	chr2	6000000	5	01	5	01	0.996961892	NA	01	5	5	01	5	5	1	1	4.39949713	01	0
chr1	155000000	chr2	26000000	1	01	1	01	0.438494146	NA	01	1	1	01	1	1	1	1	4.79908426	01	0
chr1	159000000	chr2	170000000	3	01	3	01	0.896380723	NA	01	3	3	01	3	3	1	1	6.16363451	01	0
chr1	159000000	chr2	169000000	2	01	2	01	0.984434068	NA	01	2	2	01	2	2	1	1	6.37696036	01	0
chr1	160000000	chr2	169000000	1	01	1	01	0.729020417	NA	01	1	1	01	1	1	1	1	6.10387974	01	0
chr1	183000000	chr2	129000000	3	01	3	01	0.966956973	NA	01	3	3	01	3	3	1	1	5.55399904	01	0
chr1	183000000	chr2	181000000	4	01	4	01	0.999964356	NA	01	4	4	01	4	4	1	1	4.62176703	01	0
chr1	184000000	chr2	170000000	1	01	1	01	0.885109901	NA	01	1	1	01	1	1	1	1	5.96116931	01	0
chr1	184000000	chr2	181000000	10	01	10	01	0.999995351	NA	01	10	10	01	10	10	1	1	4.67096317	01	0
chr1	184000000	chr2	169000000	1	01	1	01	0.881591439	NA	01	1	1	01	1	1	1	1	5.91193175	01	0
chr1	185000000	chr2	169000000	21	01	21	01	0.999991775	NA	01	21	21	01	21	21	1	1	6.16430411	01	0
chr1	185000000	chr2	129000000	4	01	4	01	0.999643445	NA	01	4	4	01	4	4	1	1	5.59822277	01	0
chr1	185000000	chr2	170000000	5	01	5	01	0.997217894	NA	01	5	5	01	5	5	1	1	6.08995222	01	0
chr1	186000000	chr2	181000000	2	01	2	01	0.987745941	NA	01	2	2	01	2	2	1	1	4.66521143	01	0
chr1	190000000	chr2	181000000	1	01	1	01	0.998851895	NA	01	1	1	01	1	1	1	1	4.66541737	01	0
chr1	190000000	chr2	121000000	1	01	1	01	0.896326065	NA	01	1	1	01	1	1	1	1	5.31187735	01	0
chr1	191000000	chr2	121000000	20	01	20	01	0.999961257	NA	01	20	20	01	20	20	1	1	5.37671049	01	0
chr1	191000000	chr2	169000000	1	01	1	01	0.990377605	NA	01	1	1	01	1	1	1	1	6.0787029	01	0
chr1	191000000	chr2	181000000	2	01	2	01	0.999705493	NA	01	2	2	01	2	2	1	1	4.7475119	01	0
