config_name	policy	chrom1	chrom2	all_score0	all_score1	all_score2	all_score3	split_a_score0	split_a_score1	split_a_score2	split_a_score3	split_b_score0	split_b_score1	split_b_score2	split_b_score3	all_selected_swap_code	split_a_selected_swap_code	split_b_selected_swap_code	split_agree
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr2	chr10	2298.32875	0	0	0	1163.48578	0	0	0	1134.84297	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr2	chr11	3731.10041	0	0	0	1832.70483	0	0	0	1898.39558	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr2	chr12	2905.19165	0	0	0	1429.39719	0	0	0	1475.79446	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr2	chr13	2711.50111	0	0	0	1340.71822	0	0	0	1370.78289	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr2	chr14	1759.91395	0	0	0	891.938059	0	0	0	867.975891	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr2	chr15	1695.2831	0	0	0	780.891893	0	0	0	914.391202	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr2	chr16	9289.1269	0	0	0	4660.97099	0	0	0	4628.1559	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr2	chr17	4528.99973	0	0	0	2083.03533	0	0	0	2445.9644	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr2	chr18	2812.61179	0	0	0	1346.19444	0	0	0	1466.41734	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr2	chr19	1489.94736	0.959942943	0	0	791.533555	0.959942943	0	0	698.413804	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr2	chr3	14192.1097	5.7043167	0	0	6757.64209	4.05621025	0	0	7434.46758	1.64810644	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr2	chr4	10790.5133	0	0	0	5215.3356	0	0	0	5575.17774	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr2	chr5	3737.69062	0	0	0	1891.88313	0	0	0	1845.80749	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr2	chr6	10728.9246	0	0	0.367442724	5682.47364	0	0	0	5046.45096	0	0	0.367442724	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr2	chr7	7827.62032	0	0	0	3882.01733	0	0	0	3945.60299	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr2	chr8	11070.5814	0	0	0	5144.21719	0	0	0	5926.36423	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr2	chr9	9012.17683	1.28384632	0	0	4525.02704	0.715892712	0	0	4487.14979	0.567953613	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr2	chrX	7245.63861	0	0	0	3531.77819	0	0	0	3713.86042	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr3	chr10	2928.92971	0	0	0	1430.77096	0	0	0	1498.15874	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr3	chr11	3213.52466	0	0	0	1598.18867	0	0	0	1615.33599	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr3	chr12	5542.46065	0.671655719	0	8.22966039	3138.61034	0.365477885	0	5.03833313	2403.85031	0.306177834	0	3.19132726	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr3	chr13	3710.07501	0	0	1.74426673	1779.1326	0	0	0.399695613	1930.94241	0	0	1.34457112	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr3	chr14	2255.22511	0.607420278	0	0	1053.81279	0.607420278	0	0	1201.41232	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr3	chr15	2416.00141	0	0	0	1215.46269	0	0	0	1200.53872	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr3	chr16	786.39238	0	0	0	407.479283	0	0	0	378.913097	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr3	chr17	2539.14799	0	0	0	1271.49652	0	0	0	1267.65147	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr3	chr18	4862.56127	0	1.39204713	0	2491.14469	0	1.01221415	0	2371.41658	0	0.379832974	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr3	chr19	1674.13947	0	0	0	957.701279	0	0	0	716.438191	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr3	chr4	3238.86629	0	0	0.0315864088	1619.47626	0	0	0.0315864088	1619.39003	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr3	chr5	3019.61774	0	0	0	1447.60079	0	0	0	1572.01695	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr3	chr6	1776.72006	0	0	0	873.009374	0	0	0	903.710687	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr3	chr7	7639.8016	0	4.69797519	16.9319959	3978.51242	0	1.81342086	9.32722992	3661.28917	0	2.88455433	7.60476594	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr3	chr8	4816.48755	0	0	0.934503045	2216.0124	0	0	0.48004752	2600.47515	0	0	0.454455524	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr3	chr9	1237.14061	0	0	0	635.149867	0	0	0	601.990744	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr3	chrX	3836.31582	0	0	0	1975.86974	0	0	0	1860.44608	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr4	chr10	12322.9161	0	6.69338458	0	6011.40757	0	2.67499761	0	6311.50851	0	4.01838697	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr4	chr11	3456.05271	0	0	0	1824.10024	0	0	0	1631.95247	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr4	chr12	4456.8268	0	0	1.53327334	2083.37244	0	0	1.28823134	2373.45437	0	0	0.245042007	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr4	chr13	1976.67979	0	0	0	989.147261	0	0	0	987.532533	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr4	chr14	4032.33809	0	0	0	2033.59877	0	0	0	1998.73932	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr4	chr15	1658.91275	0	0	0	846.238696	0	0	0	812.674051	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr4	chr16	2474.3266	0	0	0	1264.06197	0	0	0	1210.26463	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr4	chr17	1583.60889	0.303959642	0	0.517992616	747.443292	0	0	0.491507029	836.165601	0.303959642	0	0.0264855868	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr4	chr18	1364.944	0	0	0	678.844732	0	0	0	686.099264	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr4	chr19	1362.03063	6.39171083	0	0	638.25101	3.35993675	0	0	723.779617	3.03177408	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr4	chr5	8237.32623	0	2.23616337	1.23255643	4018.84661	0	0.464065351	0.804411467	4218.47962	0	1.77209802	0.428144965	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr4	chr6	2929.65589	0	0	0	1486.45046	0	0	0	1443.20543	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr4	chr7	8260.385	0	2.39082014	2.81351465	4015.75787	0	1.85963909	0.904725899	4244.62713	0	0.53118105	1.90878875	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr4	chr8	2222.20861	0	0	0	1116.09359	0	0	0	1106.11502	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr4	chr9	1906.52432	0	0	0	940.65221	0	0	0	965.872108	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr4	chrX	5611.4124	0	0.145641993	0	2500.12538	0	0.145641993	0	3111.28702	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr5	chr10	5350.70571	0	0	0.333435213	2570.64348	0	0	0.181279198	2780.06223	0	0	0.152156015	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr5	chr11	7696.62776	0	0	0	3858.89046	0	0	0	3837.73729	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr5	chr12	1388.45321	0	0	0	703.608929	0	0	0	684.844279	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr5	chr13	1797.99943	0	0	0	899.936766	0	0	0	898.062665	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr5	chr14	7393.31389	0	0	0	3743.37603	0	0	0	3649.93786	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr5	chr15	2914.40555	0	0	0	1405.58581	0	0	0	1508.81973	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr5	chr16	4389.48491	4.32301137	0	7.59560408	2330.23964	3.17820527	0	1.02763461	2059.24527	1.1448061	0	6.56796947	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr5	chr17	1479.59332	0	0	0	734.576648	0	0	0	745.016677	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr5	chr18	4690.26248	0	0	0	2312.43376	0	0	0	2377.82872	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr5	chr19	2646.86739	6.18286571	0	0	1317.43625	2.86502543	0	0	1329.43114	3.31784028	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr5	chr6	4460.95697	0	0	0	2265.98791	0	0	0	2194.96905	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr5	chr7	2847.3621	0	0	0	1431.51355	0	0	0	1415.84855	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr5	chr8	5773.45002	0.0271274134	0	0	2797.99026	0.0271274134	0	0	2975.45975	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr5	chr9	14825.7692	0	0	0.0239379733	7870.39026	0	0	0.0145363062	6955.37895	0	0	0.0094016671	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr5	chrX	2909.79271	0	0	0	1529.48375	0	0	0	1380.30895	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr6	chr10	7757.91049	0	0	0	3990.30234	0	0	0	3767.60814	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr6	chr11	2303.81475	0	0	0	1125.66794	0	0	0	1178.14682	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr6	chr12	1943.43584	0	0	0	941.440372	0	0	0	1001.99547	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr6	chr13	2855.17832	0.0358896629	0	3.06206628	1327.7458	0	0	1.05808197	1527.43252	0.0358896629	0	2.00398431	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr6	chr14	4893.08269	10.1909762	0	7.00206873	2503.60966	4.17218465	0	0.779289749	2389.47303	6.0187916	0	6.22277898	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr6	chr15	1455.44858	0	0	0	728.675178	0	0	0	726.773405	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr6	chr16	5346.74365	1.32508509	0	0	2459.56527	0.670965908	0	0	2887.17838	0.654119178	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr6	chr17	2038.35986	0	0	0	1009.26048	0	0	0	1029.09938	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr6	chr18	4295.52963	0	0	0	2142.82438	0	0	0	2152.70525	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr6	chr19	3788.79171	24.2725895	0	0	2128.93784	12.8085141	0	0	1659.85387	11.4640754	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr6	chr7	4158.39149	0	0	0	2044.79951	0	0	0	2113.59198	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr6	chr8	2109.80962	0	0	0	1085.59011	0	0	0	1024.21951	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr6	chr9	3172.50256	0	0	0.49228557	1633.66265	0	0	0.451824751	1538.83992	0	0	0.040460819	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr6	chrX	3458.24238	0	0	0	1699.2612	0	0	0	1758.98118	0	0	0	0	0	0	1
p9016_heldout_best035_seed31_noise0p05	geom_nearest_gap	chr7	chr10	1944.67572	0	0	0	963.16866	0	0	0	981.507064	0	0	0	0	0	0	1
